Nizy-le-Comte;AISNE;CC de la Champagne Picarde;HAUTS DE FRANCE;95.928561046;113.297421079;97.028924178;25530000;2553;1;240200576;2553;2;32;25530000;Nizy-le-Comte (commune non irisée);Nizy-le-Comte;AISNE;Nizy-le-Comte;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;83.146716928;117.400603526;79.692665509;93.800967519;89.342639681;91.934464229;96.457558781;104.587287795;85.357951591;109.509703059;125.526695973;122.747899115;86.698133792;108.047948911;83.773265082;105.158988300;118.546893247;110.284583274
Ames;PAS DE CALAIS;CC Artois Lys;HAUTS DE FRANCE;95.782465664;101.959310139;94.045370928;620280000;62028;1;246200802;62028;62;32;620280000;Ames (commune non irisée);Ames;PAS-DE-CALAIS;Ames;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;101.220663270;115.063931718;97.633941720;101.316152966;95.356453051;96.604678116;84.532479856;95.570867728;79.769283901;93.202417309;95.350338310;96.315190056;101.252493169;108.494772162;97.290853852;90.312438158;95.423848116;90.799888004
Neufvy-sur-Aronde;OISE;CC du Pays des Sources;HAUTS DE FRANCE;67.933936174;77.292025905;66.380082856;604490000;60449;1;246000855;60449;60;32;604490000;Neufvy-sur-Aronde (commune non irisée);Neufvy-sur-Aronde;OISE;Neufvy-sur-Aronde;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;57.473874135;77.573718936;52.476114435;109.179838950;106.418604651;120.535243915;79.374228444;90.923162001;74.118648356;52.050900689;55.631475454;49.337187996;74.709195740;87.188680841;75.162490928;61.158676608;67.395370970;57.597674783
Croix;NORD;Métropole Européenne de Lille;HAUTS DE FRANCE;116.151963952;112.620101499;118.367123321;591630102;59163;1;245900410;59163;59;32;591630102;centre 2;Croix;NORD;centre 2;HAUTS-DE-FRANCE;32;Iris d'habitat;132.921418020;120.281126638;140.782045276;108.865398168;105.654441310;108.509816317;110.449451654;97.191249052;118.739332679;105.877048926;116.156332677;100.694750190;124.902744736;115.405564862;130.024635623;107.401183169;109.834638135;106.709611020
Marly;NORD;CA Valenciennes Métropole;HAUTS DE FRANCE;108.502534666;105.792803625;109.155836166;593830103;59383;1;245901160;59383;59;32;593830103;Petit Cavin-Fontinettes;Marly;NORD;Petit Cavin-Fontinettes;HAUTS-DE-FRANCE;32;Iris d'habitat;110.053107595;102.561882220;116.526274502;93.604651163;101.365080274;93.298914761;64.594366839;63.917063346;69.442554023;136.354987403;132.175456847;129.570499602;104.570288784;102.162948238;108.783821255;112.434780548;109.422659013;109.527851076
Wasnes-au-Bac;NORD;CA de la Porte du Hainaut;HAUTS DE FRANCE;79.989824991;83.632558369;80.153576357;596450000;59645;1;200042190;59645;59;32;596450000;Wasnes-au-Bac (commune non irisée);Wasnes-au-Bac;NORD;Wasnes-au-Bac;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;47.394142907;53.413663717;50.005732497;101.619978858;112.578315605;101.288062375;80.442040020;89.562750434;86.479688294;101.544322626;96.413478369;96.571121239;65.469421557;73.135214346;67.099842456;94.510228424;94.129902391;93.207310258
Rogny;AISNE;CC de la Thiérache du Centre;HAUTS DE FRANCE;59.920596823;59.312574858;60.962165180;26520000;2652;1;240200444;2652;2;32;26520000;Rogny (commune non irisée);Rogny;AISNE;Rogny;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;0;0;0;100.752848639;105.123931244;98.748012992;96.987545368;102.962283293;85.826951325;80.891593464;73.894617306;90.599013383;33.584282880;35.041310415;32.916004331;86.256910765;83.583839302;89.008326030
Quiévy;NORD;CC du Caudrésis et du Catésis;HAUTS DE FRANCE;97.986763144;98.856520473;98.795639914;594850000;59485;1;200030633;59485;59;32;594850000;Quiévy (commune non irisée);Quiévy;NORD;Quiévy;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;90.268604240;99.821727993;95.682580202;95.522500755;104.334702360;95.210500173;76.834470245;90.682378952;82.601349188;117.513199693;99.239292770;111.798414861;92.019903078;101.326052782;95.525220192;103.953623210;96.386988164;102.066059636
Broxeele;NORD;CC des Hauts de Flandre;HAUTS DE FRANCE;67.018949355;78.424340574;68.037818219;591110000;59111;1;200040954;59111;59;32;591110000;Broxeele (commune non irisée);Broxeele;NORD;Broxeele;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;45.563120321;70.698260064;47.998811642;108.128964059;99.996741397;107.775787588;93.097937515;120.514664014;100.085485340;54.880276957;54.319058952;52.184006550;66.418401567;80.464420509;67.924470291;67.619497143;76.384260639;68.151166147
Saint-Amand-les-Eaux;NORD;CA de la Porte du Hainaut;HAUTS DE FRANCE;106.943155780;111.044839782;108.910032721;595260102;59526;1;200042190;59526;59;32;595260102;centre 1;Saint-Amand-les-Eaux;NORD;centre 1;HAUTS-DE-FRANCE;32;Iris d'habitat;122.887733366;131.028151542;130.579125966;97.621564482;108.148726457;97.302707828;90.285680161;100.522485979;97.062151530;103.988111653;97.770761587;98.968542517;114.465677071;123.401676514;119.486986587;99.420634489;98.688003051;98.333078855
Bois-Bernard;PAS DE CALAIS;CA d'Hénin-Carvin;HAUTS DE FRANCE;92.628459757;93.980532406;90.500482476;621480000;62148;1;246200299;62148;62;32;621480000;Bois-Bernard (commune non irisée);Bois-Bernard;PAS-DE-CALAIS;Bois-Bernard;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;80.073545766;79.428057214;76.587986054;120.557243774;128.514213916;114.951006216;104.699122380;102.913800108;98.799586047;85.183650429;86.799532993;88.038165243;93.568111769;95.790109448;89.375659441;91.688807746;92.170955364;91.625305511
Drincham;NORD;CC des Hauts de Flandre;HAUTS DE FRANCE;73.220468784;85.698892349;73.870661262;591820000;59182;1;200040954;59182;59;32;591820000;Drincham (commune non irisée);Drincham;NORD;Drincham;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;50.254826309;79.997627407;53.077367936;103.636363636;95.842022941;103.297861132;81.467054056;105.458562346;87.581635663;76.854871198;76.448756998;73.094867452;68.048672085;85.279092585;69.817532334;78.392265484;86.118692114;77.923790189
Effry;AISNE;CC du Pays des Trois Rivières;HAUTS DE FRANCE;90.338156077;86.703839338;92.214535119;22750000;2275;1;240200600;2275;2;32;22750000;Effry (commune non irisée);Effry;AISNE;Effry;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;67.186700149;63.018082025;66.343329033;79.653689626;90.428680397;78.068696660;104.698229377;105.177564964;92.650348067;111.651808582;99.290313309;124.940753960;71.342363308;72.154948149;70.251784909;109.333948847;101.252730528;114.177285329
Janville;OISE;CA de la Région de Compiègne;HAUTS DE FRANCE;85.449905959;79.184503124;82.689542480;603230000;60323;1;246001010;60323;60;32;603230000;Janville (commune non irisée);Janville;OISE;Janville;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;58.268210788;43.335305023;53.182955113;100.434635650;100.493379170;110.880483265;95.145898605;78.536126650;88.846034027;100.291239962;104.703451439;95.022413680;72.323685742;62.387996405;72.415464497;98.576126176;95.981009843;92.963620463
Armentières;NORD;Métropole Européenne de Lille;HAUTS DE FRANCE;113.430817812;109.115826668;116.095877901;590170305;59017;1;245900410;59017;59;32;590170305;Route d'Houplines 2;Armentières;NORD;Route d'Houplines 2;HAUTS-DE-FRANCE;32;Iris d'habitat;142.706605989;129.165871003;151.193231586;90.367336152;87.701974865;90.072173638;113.297981217;99.697844984;121.801661141;95.753188763;104.481699075;91.157484727;125.260182710;115.344572290;130.819545603;101.601452915;102.887081045;101.372210198
Anzin;NORD;CA Valenciennes Métropole;HAUTS DE FRANCE;99.890744915;96.943712025;101.821266320;590140104;59014;1;245901160;59014;59;32;590140104;centre 2;Anzin;NORD;centre 2;HAUTS-DE-FRANCE;32;Iris d'habitat;113.263379573;104.824061053;120.285667445;78.046452901;84.517007062;77.791533500;97.485515614;96.463332357;104.802376984;98.642870914;95.516905311;93.881176274;101.524404016;98.055043056;106.120956130;98.257085814;95.832380993;97.521576511
Gaudechart;OISE;CC de la Picardie Verte;HAUTS DE FRANCE;77.319079307;77.413899018;75.280655268;602690000;60269;1;246000848;60269;60;32;602690000;Gaudechart (commune non irisée);Gaudechart;OISE;Gaudechart;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;42.384979016;46.801929006;38.675333608;103.902177155;112.086252753;114.708671373;82.739703556;90.723986704;77.261286354;96.251318549;84.034648320;91.181653334;62.890711729;68.563370255;64.019779529;91.747446885;86.264427781;86.541531007
Fresnes-en-Tardenois;AISNE;CC du Tardenois;HAUTS DE FRANCE;98.736468772;102.535996354;99.105498751;23320000;2332;1;240200626;2332;2;32;23320000;Fresnes-en-Tardenois (commune non irisée);Fresnes-en-Tardenois;AISNE;Fresnes-en-Tardenois;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;106.248578103;117.901605431;101.181031134;103.780490926;103.626121982;101.715409586;80.641802927;83.639010606;71.362153442;97.749681287;96.073817336;109.596683604;105.425882378;113.143110948;101.359157285;92.047055167;91.928881759;96.851840217
Calais;PAS DE CALAIS;CA du Calaisis;HAUTS DE FRANCE;106.118616730;92.912659460;103.927128593;621930801;62193;1;246201149;62193;62;32;621930801;tournesol;Calais;PAS-DE-CALAIS;tournesol;HAUTS-DE-FRANCE;32;Iris d'habitat;115.326525615;92.261144791;111.580711170;86.765855006;93.059541906;82.731008324;134.596155101;106.625542495;127.011994992;92.348319520;86.634291387;95.329172952;105.806302079;92.527277163;101.964143554;106.430931380;93.298041756;105.890113632
Brasseuse;OISE;CC Coeur Sud Oise;HAUTS DE FRANCE;63.125324714;80.417210338;59.277243254;601000000;60100;1;200023695;60100;60;32;601000000;Brasseuse (commune non irisée);Brasseuse;OISE;Brasseuse;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;24.219988009;30.383867991;22.100190633;0;0;0;98.040255793;123.762654855;91.548748080;116.135858236;148.986435595;109.957165088;16.146658673;20.255911994;14.733460422;110.103990755;140.578508681;103.821026086
Saint-Jans-Cappel;NORD;CC de Flandre Intérieure;HAUTS DE FRANCE;85.100525271;89.835351564;85.451943391;595350000;59535;1;200040947;59535;59;32;595350000;Saint-Jans-Cappel (commune non irisée);Saint-Jans-Cappel;NORD;Saint-Jans-Cappel;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;53.640564551;70.254575054;56.635872136;122.613107822;112.171922850;122.212622484;82.983147547;98.529466497;89.211520889;98.862883578;93.900784965;94.007886349;76.631412308;84.227024319;78.494788919;93.569638235;95.443678809;92.409097862
Valenciennes;NORD;CA Valenciennes Métropole;HAUTS DE FRANCE;116.710708210;113.427766705;119.005821396;596060102;59606;1;245901160;59606;59;32;596060102;La Briquette;Valenciennes;NORD;La Briquette;HAUTS-DE-FRANCE;32;Iris d'habitat;131.799409977;122.195701233;139.863888532;94.587737844;102.429671179;94.278790433;117.475845767;116.244054132;126.293099001;112.300922849;108.750736227;106.867630939;119.395519266;115.607024548;124.668855832;114.025897155;111.248508862;113.342786959
Laviéville;SOMME;CC du Pays du Coquelicot;HAUTS DE FRANCE;69.451002677;72.383288170;72.363469355;804680000;80468;1;248000747;80468;80;32;804680000;Laviéville (commune non irisée);Laviéville;SOMME;Laviéville;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;34.807976708;38.823094959;35.700307946;111.463292843;108.583513473;112.770803109;93.094950573;108.278747799;93.690239263;71.265909614;69.895638914;78.159578934;60.359748753;62.076567797;61.390473000;78.542256600;82.690008542;83.336465710
Pecquencourt;NORD;CC Coeur d'Ostrevent [C.C.C.O.];HAUTS DE FRANCE;98.843072781;104.484600699;100.155869669;594560101;59456;1;245901152;59456;59;32;594560101;Parc d'Anchin-Calvaire-Cité Barrois;Pecquencourt;NORD;Parc d'Anchin-Calvaire-Cite Barrois;HAUTS-DE-FRANCE;32;Iris d'habitat;96.389785828;109.026893782;102.241954597;85.947850599;92.333607775;85.667123240;94.452527461;108.583654479;101.541745229;109.939243486;103.968277187;104.621220174;92.909140751;103.462465113;96.717010811;104.777004811;105.506736284;103.594728526
Haspres;NORD;CA de la Porte du Hainaut;HAUTS DE FRANCE;85.747018840;89.443923832;86.280291819;592850000;59285;1;200042190;59285;59;32;592850000;Haspres (commune non irisée);Haspres;NORD;Haspres;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;65.343692532;71.958132080;69.151903222;100.167748918;110.969482357;99.840575784;78.759479149;87.689416797;84.670841333;102.433749956;97.044189840;97.433263676;76.951711327;84.961915506;79.381460743;94.542326354;93.925932159;93.179122895
Campagne;OISE;CC du Pays Noyonnais;HAUTS DE FRANCE;80.281179098;77.254685752;77.896348881;601210000;60121;1;246000756;60121;60;32;601210000;Campagne (commune non irisée);Campagne;OISE;Campagne;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;28.256652677;27.947025594;25.783555738;91.979189449;105.179463860;101.545616315;80.139062591;83.095300143;74.832840787;126.527758597;109.679649661;119.716262353;49.497498268;53.691171683;51.037575931;111.064859928;100.818199822;104.755121831
Bussiares;AISNE;CC de l'Ourcq et du Clignon;HAUTS DE FRANCE;74.937759960;84.086135832;74.032432711;21370000;2137;1;240200568;2137;2;32;21370000;Bussiares (commune non irisée);Bussiares;AISNE;Bussiares;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;65.240988787;87.944747239;62.308625268;121.162558550;111.143199267;118.751599259;89.104143097;93.150756867;78.850711433;54.438940269;62.166682190;60.987517517;83.881512041;95.677564582;81.122949932;65.994007878;72.494707083;66.941915489
Neuvilly;NORD;CC du Caudrésis et du Catésis;HAUTS DE FRANCE;85.993681760;86.781902402;86.654835781;594300000;59430;1;200030633;59430;59;32;594300000;Neuvilly (commune non irisée);Neuvilly;NORD;Neuvilly;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;70.079605348;77.437088592;74.305473071;92.914904863;101.486548897;92.611421347;77.142995411;91.046509737;82.933030982;102.872489796;86.642089297;97.886808109;77.691371853;85.453575361;80.407455830;94.295991668;88.110229444;92.902215733
Gronard;AISNE;CC de la Thiérache du Centre;HAUTS DE FRANCE;60.442314153;60.798178226;62.143098803;23570000;2357;1;240200444;2357;2;32;23570000;Gronard (commune non irisée);Gronard;AISNE;Gronard;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;76.332620323;80.431919373;77.350667215;0;0;0;74.401404666;78.984765266;65.839853071;67.793619803;62.470232673;76.158702659;50.888413549;53.621279582;51.567111477;69.996214757;67.975076871;72.719086130
Manin;PAS DE CALAIS;CC de l'Atrébatie;HAUTS DE FRANCE;98.784347929;112.755074443;96.980824533;625440000;62544;1;246201057;62544;62;32;625440000;Manin (commune non irisée);Manin;PAS-DE-CALAIS;Manin;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;109.656170501;141.192531115;105.726379117;128.023994633;113.343190883;122.070532986;58.121791555;65.348425281;54.846772498;93.623980192;107.726884134;96.757441739;115.778778545;131.909417704;111.174430407;81.789917313;93.600731183;82.787218659
Wavrin;NORD;Métropole Européenne de Lille;HAUTS DE FRANCE;91.677666405;90.262866285;92.546545174;596530101;59653;1;245900410;59653;59;32;596530101;Nord Ouest;Wavrin;NORD;Nord Ouest;HAUTS-DE-FRANCE;32;Iris d'habitat;78.970220181;71.509331336;83.717170099;112.795731400;109.468850377;112.427312090;78.222732579;68.832981692;84.093808775;100.553547045;110.128351484;95.661904991;90.245390588;84.162504350;93.287217430;93.109942223;96.363228220;91.805872919
Saudemont;PAS DE CALAIS;CC Osartis Marquion;HAUTS DE FRANCE;94.621285056;108.906765658;92.945214739;627820000;62782;1;200044048;62782;62;32;627820000;Saudemont (commune non irisée);Saudemont;PAS-DE-CALAIS;Saudemont;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;86.882807437;118.848297914;83.728004639;110.363471329;97.393415766;105.231271731;90.496649132;103.854808266;85.397387004;96.550987500;107.247887044;99.793310211;94.709695401;111.696670531;90.895760336;94.532874711;106.116860784;94.994669142
Camblain-Châtelain;PAS DE CALAIS;CA de Béthune Bruay Noeux et Environs;HAUTS DE FRANCE;83.038750410;83.944686259;81.520244444;621970000;62197;1;200044055;62197;62;32;621970000;Camblain-Châtelain (commune non irisée);Camblain-Châtelain;PAS-DE-CALAIS;Camblain-Châtelain;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;62.529648503;62.678078986;59.945012617;96.196903324;98.145165620;91.723487414;96.886994098;96.870902415;91.427651852;90.044654018;91.647945773;93.040151083;73.752066776;74.500441197;70.537837549;92.325434044;93.388931320;92.502651339
Vercourt;SOMME;CC Authie-Maye;HAUTS DE FRANCE;81.021157022;87.525439499;83.794664631;807870000;80787;1;200011997;80787;80;32;807870000;Vercourt (commune non irisée);Vercourt;SOMME;Vercourt;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;103.754855300;127.255031063;102.838776353;0;0;0;91.293112820;124.587123173;91.876879793;93.662059355;73.027725849;102.606777642;69.169903533;84.836687375;68.559184235;92.872410510;90.214191624;99.030145026
Artres;NORD;CA Valenciennes Métropole;HAUTS DE FRANCE;84.967783911;83.889308361;86.097300346;590190000;59019;1;245901160;59019;59;32;590190000;Artres (commune non irisée);Artres;NORD;Artres;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;74.411004280;69.166311167;78.876446789;119.147286822;129.025365118;118.758121729;81.284629566;80.432320513;87.385519142;80.276389261;77.772771102;76.343633813;89.323098460;89.119329150;92.170338435;80.612469362;78.659287572;80.024262256
Boulogne-sur-Mer;PAS DE CALAIS;CA du Boulonnais;HAUTS DE FRANCE;120.052060862;112.354172460;117.954622923;621600102;62160;1;246200729;62160;62;32;621600102;capecure;Boulogne-sur-Mer;PAS-DE-CALAIS;capecure;HAUTS-DE-FRANCE;32;Iris d'activité;79.754586504;65.678736793;77.855358522;85.821306561;88.437182007;81.830383934;224.140701354;219.348829976;211.510927758;125.420592125;117.490774596;129.337854403;81.776826523;73.264885197;79.180366992;158.327295201;151.443459723;156.728878855
Sainte-Segrée;SOMME;CC du Sud Ouest Amiénois;HAUTS DE FRANCE;63.785143643;66.767260185;67.777317957;807190000;80719;1;248000762;80719;80;32;807190000;Sainte-Segrée (commune non irisée);Sainte-Segrée;SOMME;Sainte-Segrée;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;30.166913147;36.320512800;30.940266886;0;0;0;97.284223349;121.015330200;97.906300030;112.546406109;103.473602655;123.438536972;20.111275431;24.213675200;20.626844591;107.459011856;109.320845170;114.927791324
Rouvres-en-Multien;OISE;CC du Pays de Valois;HAUTS DE FRANCE;88.816829808;97.938065093;85.673649227;605540000;60554;1;246000871;60554;60;32;605540000;Rouvres-en-Multien (commune non irisée);Rouvres-en-Multien;OISE;Rouvres-en-Multien;HAUTS-DE-FRANCE;32;Commune non découpée en IRIS;91.982866151;112.334025318;83.979920206;107.802820502;98.523456482;119.015006698;92.674868660;101.107974479;86.538617588;74.228778691;81.664454482;70.264215331;97.256184268;107.730502373;95.658282370;80.377475347;88.145627814;75.689016083
