Criquetot-l'Esneval;SEINE MARITIME;CC du Canton de Criquetot-l'esneval;NORMANDIE;89.695938895;111.330809895;90.683261700;761960000;76196;1;247600497;76196;76;28;761960000;Criquetot-l'Esneval (commune non irisée);Criquetot-l'Esneval;SEINE-MARITIME;Criquetot-l'Esneval;NORMANDIE;28;Commune non découpée en IRIS;64.746391732;113.557618984;68.593851010;107.529778150;95.005881621;107.883089513;85.068578856;108.398908754;92.089643313;108.042246450;118.732415514;103.469567678;79.007520538;107.373706529;81.690263845;100.384357252;115.287913261;99.676259556
Nicorps;MANCHE;CC Communauté du Bocage Coutançais;NORMANDIE;80.184608280;78.172090224;78.778653751;503760000;50376;1;200042695;50376;50;28;503760000;Nicorps (commune non irisée);Nicorps;MANCHE;Nicorps;NORMANDIE;28;Commune non découpée en IRIS;58.599958554;53.328849633;53.188974051;103.878940519;110.401381328;102.178025589;95.123018084;90.213825857;83.658787809;82.452886985;80.879817447;90.228580503;73.692952542;72.353026865;69.518657897;86.676264018;83.991153584;88.038649605
Ganzeville;SEINE MARITIME;CA Fécamp Caux Littoral Agglo;NORMANDIE;82.295586783;78.900658891;82.987390395;762980000;76298;1;247600331;76298;76;28;762980000;Ganzeville (commune non irisée);Ganzeville;SEINE-MARITIME;Ganzeville;NORMANDIE;28;Commune non découpée en IRIS;60.398427012;58.977722877;64.150334082;110.691306742;116.712342419;111.055005962;58.985534919;66.373516097;63.853857022;101.649912507;86.181324538;97.357405609;77.162720255;78.222596057;79.785224709;87.428453311;79.578721725;86.189556080
Sotteville-sur-Mer;SEINE MARITIME;CC Entre Mer et Lin;NORMANDIE;94.075263719;105.465636044;95.948923505;766830000;76683;1;247600737;76683;76;28;766830000;Sotteville-sur-Mer (commune non irisée);Sotteville-sur-Mer;SEINE-MARITIME;Sotteville-sur-Mer;NORMANDIE;28;Commune non découpée en IRIS;85.220064461;115.949263401;91.189957986;100.773085893;101.200172414;101.104196744;102.666243175;121.385970163;111.139716232;95.286062163;89.154573444;90.534856040;90.404404938;111.032899739;94.494704239;97.746122501;99.898372350;97.403142771
Mandeville;EURE;CC d'Amfreville la Campagne;NORMANDIE;83.778139585;106.667672860;80.491566297;273820000;27382;1;242700383;27382;27;28;273820000;Mandeville (commune non irisée);Mandeville;EURE;Mandeville;NORMANDIE;28;Commune non découpée en IRIS;77.947071157;132.831966899;74.219301941;117.438606246;105.225225225;120.170591261;78.982734870;92.422201654;73.677527333;75.176677041;88.347338242;70.331337653;91.110916186;123.629719674;89.536398381;76.445362984;89.705626046;71.446734213
Vicques;CALVADOS;CC du Pays de Falaise;NORMANDIE;55.551314588;60.170398368;56.045724872;147420000;14742;1;241400514;14742;14;28;147420000;Vicques (commune non irisée);Vicques;CALVADOS;Vicques;NORMANDIE;28;Commune non découpée en IRIS;46.216876684;55.842314175;47.800232603;0;0;0;71.429286663;86.974445369;75.308958296;84.722423749;81.181658246;82.682462866;30.811251122;37.228209450;31.866821735;80.291378054;83.112587287;80.224628009
Ellon;CALVADOS;CC de Bayeux Intercom;NORMANDIE;84.873599998;80.264817997;84.665365512;142360000;14236;1;241400555;14236;14;28;142360000;Ellon (commune non irisée);Ellon;CALVADOS;Ellon;NORMANDIE;28;Commune non découpée en IRIS;30.311400813;30.872201478;31.349846925;104.854783153;103.544188035;105.842363497;49.106853466;61.075234656;51.774085287;147.328580872;127.612541168;143.838025219;55.159194926;55.096196997;56.180685782;114.588005070;105.433438997;113.150045242
Saint-Aubin-d'Arquenay;CALVADOS;CA Caen la Mer;NORMANDIE;77.296160188;70.120271103;78.284463452;145580000;14558;1;200033157;14558;14;28;145580000;Saint-Aubin-d'Arquenay (commune non irisée);Saint-Aubin-d'Arquenay;CALVADOS;Saint-Aubin-d'Arquenay;NORMANDIE;28;Commune non découpée en IRIS;69.255159220;52.768168553;70.500383479;116.129638328;115.727391874;117.223411493;88.785935759;65.548116033;93.608331340;60.175534301;66.954890802;58.937135461;84.879985589;73.754576327;86.074726151;69.712334787;66.485965879;70.494200754
Fresney;EURE;CC la Porte Normande;NORMANDIE;72.526767256;80.607855656;68.807810370;272710000;27271;1;242700565;27271;27;28;272710000;Fresney (commune non irisée);Fresney;EURE;Fresney;NORMANDIE;28;Commune non découpée en IRIS;61.583139180;78.934318479;55.790526232;101.978500602;97.869612424;104.350835769;83.106098234;87.919583895;77.523927658;63.454863168;69.994650330;59.695523165;75.048259654;85.246083127;71.977296078;70.005274857;75.969628185;65.638324663
Bourguenolles;MANCHE;CC de Villedieu Intercom;NORMANDIE;85.567663435;89.366822639;82.696395802;500690000;50069;1;200043354;50069;50;28;500690000;Bourguenolles (commune non irisée);Bourguenolles;MANCHE;Bourguenolles;NORMANDIE;28;Commune non découpée en IRIS;67.801549206;80.891868415;60.739144974;96.242649185;101.829893358;94.666770975;125.735090983;134.185716678;110.581492352;77.912571016;69.200794486;84.725910767;77.281915865;87.871210063;72.048353641;93.853411005;90.862435216;93.344437962
Fongueusemare;SEINE MARITIME;CC du Canton de Criquetot-l'esneval;NORMANDIE;75.403307702;95.578782191;77.458255359;762680000;76268;1;247600497;76268;76;28;762680000;Fongueusemare (commune non irisée);Fongueusemare;SEINE-MARITIME;Fongueusemare;NORMANDIE;28;Commune non découpée en IRIS;54.289748860;97.626504664;57.954279021;103.935449368;91.830181079;104.276950819;111.063553250;141.523088038;120.230091314;64.420672936;72.433207351;62.166965990;70.838315696;95.694396802;73.395169621;79.968299707;95.463167580;81.521341098
Beaumont-le-Roger;EURE;CC Intercom Risle et Charentonne;NORMANDIE;119.280292439;124.133621693;112.782203425;270510000;27051;1;200041671;27051;27;28;270510000;Beaumont-le-Roger (commune non irisée);Beaumont-le-Roger;EURE;Beaumont-le-Roger;NORMANDIE;28;Commune non découpée en IRIS;141.174615159;158.870342808;131.309876802;91.433380474;91.884672071;93.560403549;94.987594606;104.789970553;88.607353359;123.455774618;115.193200959;115.952855020;124.594203597;136.541785896;118.726719051;113.966381281;111.725457490;106.837687800
Sévigny;ORNE;CC Argentan Intercom;NORMANDIE;72.059964445;70.567912756;75.955189103;614720000;61472;1;200042513;61472;61;28;614720000;Sévigny (commune non irisée);Sévigny;ORNE;Sévigny;NORMANDIE;28;Commune non découpée en IRIS;21.638673951;19.979991805;22.572618249;114.484085345;116.688057041;108.630789399;63.937541570;59.546525527;54.801903779;105.330405926;103.606455179;123.576602471;52.587144416;52.216013550;51.258675299;91.532784474;88.919811962;100.651702907
Jullouville;MANCHE;CC de Granville, Terre et Mer;NORMANDIE;103.679111796;97.849436521;104.211656912;500660000;50066;1;200042604;50066;50;28;500660000;Jullouville (commune non irisée);Jullouville;MANCHE;Jullouville;NORMANDIE;28;Commune non découpée en IRIS;95.061200150;91.641198297;87.101481463;117.916224814;113.434822124;115.985463235;67.713693194;76.433083599;59.552835947;123.161176234;106.973158404;137.764339684;102.679541705;98.905739573;96.729475387;104.678681888;96.793133469;111.693838438
Le Grand-Quevilly;SEINE MARITIME;Métropole Rouen Normandie;NORMANDIE;108.857960882;102.978451415;110.634598942;763220202;76322;1;200023414;76322;76;28;763220202;Sainte-Lucie;Le Grand-Quevilly;SEINE-MARITIME;Sainte-Lucie;NORMANDIE;28;Iris d'habitat;113.733370285;97.005058513;120.189296998;94.978415124;95.030284977;95.290486384;95.187698345;81.542641770;103.043935919;117.757455626;123.643832357;112.547288675;107.481718565;96.346800667;111.889693460;110.234203199;109.610102162;109.379504423
Authevernes;EURE;CC Gisors Epte Lévrière;NORMANDIE;81.124409532;75.666624451;78.348574403;270260000;27026;1;242700656;27026;27;28;270260000;Authevernes (commune non irisée);Authevernes;EURE;Authevernes;NORMANDIE;28;Commune non découpée en IRIS;74.040548241;62.940153178;70.556490534;118.184134927;119.953211358;120.933463244;102.936829874;95.949297046;96.022644812;58.772197955;56.108465972;56.011178646;88.755077136;81.944505905;87.348814771;73.493741928;69.388742997;69.348334034
Saint-Laurent-du-Tencement;EURE;CC du Canton de Broglie;NORMANDIE;97.514319259;104.149815733;91.714689282;275560000;27556;1;242700466;27556;27;28;275560000;Saint-Laurent-du-Tencement (commune non irisée);Saint-Laurent-du-Tencement;EURE;Saint-Laurent-du-Tencement;NORMANDIE;28;Commune non découpée en IRIS;145.288905209;184.881216328;137.531815614;0;0;0;39.867475696;45.885174381;37.189609035;127.320314720;104.625643680;119.017447714;96.859270139;123.254144219;91.687877076;98.169368379;85.045487247;91.741501488
