Saint-Pierre;LA REUNION;CA Civis (Communauté Intercommunale des Villes Solidaires);LA REUNION;101.672005261;103.345927369;101.672005261;974160302;97416;2;249740077;97416;974;4;974160302;Basse Terre Centre et Hauts-Rn3;Saint-Pierre;LA REUNION;Basse Terre Centre et Hauts-Rn3;LA REUNION;4;Iris d'habitat;96.688874407;100.154022285;96.688874407;98.455448014;102.783491975;98.455448014;98.628427656;101.429130934;98.628427656;109.785203542;107.777448368;109.785203542;97.277732276;101.030512181;97.277732276;106.066278247;105.661342557;106.066278247
Saint-Leu;LA REUNION;CA Territoire de la Côte Ouest (Tco);LA REUNION;100.037560073;102.708496560;100.037560073;974130201;97413;2;249740101;97413;974;4;974130201;La Chaloupe-Notre Dame des Champs;Saint-Leu;LA REUNION;La Chaloupe-Notre Dame des Champs;LA REUNION;4;Iris d'habitat;85.508964887;90.992589151;85.508964887;101.423762098;96.451677449;101.423762098;96.441400398;99.953067159;96.441400398;115.671134084;118.930528223;115.671134084;90.813897291;92.812285251;90.813897291;109.261222855;112.604707869;109.261222855
Saint-Joseph;LA REUNION;CA du Sud;LA REUNION;92.027834447;90.823838229;92.027834447;974120301;97412;2;249740085;97412;974;4;974120301;La Plaine des Gregues;Saint-Joseph;LA REUNION;La Plaine des Gregues;LA REUNION;4;Iris d'habitat;66.499902980;69.734259552;66.499902980;88.437680211;94.247698368;88.437680211;88.550693414;91.571729307;88.550693414;121.089413549;109.827541297;121.089413549;73.812495390;77.905405824;73.812495390;110.243173504;103.742270634;110.243173504
La Possession;LA REUNION;CA Territoire de la Côte Ouest (Tco);LA REUNION;113.668098139;114.522691414;113.668098139;974080302;97408;2;249740101;97408;974;4;974080302;Lit de la Riviere des Galets;La Possession;LA REUNION;Lit de la Riviere des Galets;LA REUNION;4;Iris divers;79.691396645;79.634895394;79.691396645;127.712512274;121.451677449;127.712512274;123.292206463;127.781576605;123.292206463;135.810538403;139.316551820;135.810538403;95.698435188;93.573822746;95.698435188;131.637761090;135.471560082;131.637761090
La Possession;LA REUNION;CA Territoire de la Côte Ouest (Tco);LA REUNION;107.400365026;109.534110347;107.400365026;974080303;97408;2;249740101;97408;974;4;974080303;Mafate-La Nouvelle;La Possession;LA REUNION;Mafate-La Nouvelle;LA REUNION;4;Iris divers;100.973316339;107.504287011;100.973316339;127.712512274;121.451677449;127.712512274;91.698588776;95.037558192;91.698588776;111.522228213;112.853426210;111.522228213;109.886381650;112.153417157;109.886381650;104.914348401;106.914803537;104.914348401
Saint-Denis;LA REUNION;CA Intercommunale du Nord de la Réunion (Cinor);LA REUNION;119.803748204;112.496466854;119.803748204;974110104;97411;2;249740119;97411;974;4;974110104;Maréchal Leclerc-La Poste;Saint-Denis;LA REUNION;Marechal Leclerc-La Poste;LA REUNION;4;Iris d'habitat;117.738325229;102.226927300;117.738325229;112.021905831;101.053958010;112.021905831;90.644961324;84.917127165;90.644961324;140.339485806;142.276930674;140.339485806;115.832852096;101.835937537;115.832852096;123.774644312;123.156996171;123.774644312
Saint-Paul;LA REUNION;CA Territoire de la Côte Ouest (Tco);LA REUNION;92.141703891;94.348686918;92.141703891;974151103;97415;2;249740101;97415;974;4;974151103;Villele;Saint-Paul;LA REUNION;Villele;LA REUNION;4;Iris d'habitat;74.889112252;79.793168707;74.889112252;109.736639080;104.357033282;109.736639080;85.909318732;89.037486696;85.909318732;103.713020515;106.555632057;103.713020515;86.504954528;87.981123565;86.504954528;97.778453254;100.716250270;97.778453254
Les Avirons;LA REUNION;CA Civis (Communauté Intercommunale des Villes Solidaires);LA REUNION;94.216521056;96.040601086;94.216521056;974010101;97401;2;249740077;97401;974;4;974010101;La Ville-Bois de Nefles-Le Ruisseau;Les Avirons;LA REUNION;La Ville-Bois de Nefles-Le Ruisseau;LA REUNION;4;Iris d'habitat;92.679124838;96.056907668;92.679124838;116.519380932;121.641504829;116.519380932;83.070243165;85.429148279;83.070243165;90.175626281;88.529569037;90.175626281;100.625876869;104.585106722;100.625876869;87.807165242;87.496095451;87.807165242
Saint-Philippe;LA REUNION;CA du Sud;LA REUNION;50.238583517;48.573668287;50.238583517;974170202;97417;2;249740085;97417;974;4;974170202;Forêt des Hauts de Basse Vallée;Saint-Philippe;LA REUNION;Foret des Hauts de Basse Vallee;LA REUNION;4;Iris divers;0;0;0;85.912002618;91.556093394;85.912002618;0;0;0;107.759749243;99.942958163;107.759749243;28.637334206;30.518697798;28.637334206;71.839832829;66.628638776;71.839832829
Saint-Pierre;LA REUNION;CA Civis (Communauté Intercommunale des Villes Solidaires);LA REUNION;93.522669553;95.091500843;93.522669553;974160604;97416;2;249740077;97416;974;4;974160604;Les Assises-Trois Mares;Saint-Pierre;LA REUNION;Les Assises-Trois Mares;LA REUNION;4;Iris d'habitat;84.833848715;88.082302178;84.833848715;98.455448014;102.783491975;98.455448014;84.588488942;86.990506939;84.588488942;104.212191466;102.305200893;104.212191466;89.374381815;92.982698777;89.374381815;97.670957292;97.200302909;97.670957292
Sainte-Rose;LA REUNION;CA Intercommunale de la Réunion Est (Cirest);LA REUNION;95.759725793;101.157416952;95.759725793;974190301;97419;2;249740093;97419;974;4;974190301;Bois Blanc;Sainte-Rose;LA REUNION;Bois Blanc;LA REUNION;4;Iris d'habitat;70.152678664;77.669013574;70.152678664;80.601584465;89.599532727;80.601584465;91.662268680;89.597269857;91.662268680;130.994572142;136.204835990;130.994572142;73.635647264;81.645853292;73.635647264;117.883804321;120.668980613;117.883804321
La Possession;LA REUNION;CA Territoire de la Côte Ouest (Tco);LA REUNION;90.135694848;92.207530258;90.135694848;974080103;97408;2;249740101;97408;974;4;974080103;La Ravine à Marquet;La Possession;LA REUNION;La Ravine à Marquet;LA REUNION;4;Iris d'habitat;81.652665652;86.706528201;81.652665652;127.712512274;121.451677449;127.712512274;91.820947709;95.164372512;91.820947709;78.987688900;81.608037591;78.987688900;97.005947859;98.288244617;97.005947859;83.265441837;86.126815898;83.265441837
Saint-Paul;LA REUNION;CA Territoire de la Côte Ouest (Tco);LA REUNION;97.675990581;100.116469576;97.675990581;974151001;97415;2;249740101;97415;974;4;974151001;Fleurimont Hauts-Grande Terre;Saint-Paul;LA REUNION;Fleurimont Hauts-Grande Terre;LA REUNION;4;Iris d'habitat;81.908456833;87.035510458;81.908456833;109.736639080;104.357033282;109.736639080;86.576953960;89.729432152;86.576953960;112.962718391;116.270665552;112.962718391;91.184517582;92.809351399;91.184517582;104.167463580;107.423587752;104.167463580
La Plaine-des-Palmistes;LA REUNION;CA Intercommunale de la Réunion Est (Cirest);LA REUNION;91.552962403;95.872270247;91.552962403;974060000;97406;2;249740093;97406;974;4;974060000;La Plaine-des-Palmistes (commune non irisée);La Plaine-des-Palmistes;LA REUNION;La Plaine-des-Palmistes;LA REUNION;4;Commune non découpée en IRIS;83.963533056;88.560791489;83.963533056;99.407350260;110.504677942;99.407350260;87.941338153;85.960165721;87.941338153;97.021009946;100.823597421;97.021009946;89.111472124;95.875420307;89.111472124;93.994452682;95.869120188;93.994452682
Le Port;LA REUNION;CA Territoire de la Côte Ouest (Tco);LA REUNION;69.605859376;70.819734154;69.605859376;974070703;97407;67;249740101;97407;974;4;974070703;Zic Port de la Pointe des Galets;Le Port;LA REUNION;Zic Port de la Pointe des Galets;LA REUNION;4;Iris d'activité;58.471069457;61.191200553;58.471069457;87.283104222;83.004235310;87.283104222;88.533921431;91.757657585;88.533921431;62.437995843;63.887055461;62.437995843;68.075081045;68.462212139;68.075081045;71.136637706;73.177256169;71.136637706
Le Port;LA REUNION;CA Territoire de la Côte Ouest (Tco);LA REUNION;124.845860443;129.051946359;124.845860443;974070701;97407;67;249740101;97407;974;4;974070701;Zone Industrielle Numero 1;Le Port;LA REUNION;Zone Industrielle Numero 1;LA REUNION;4;Iris d'activité;199.304927231;210.061010338;199.304927231;87.283104222;83.004235310;87.283104222;172.289207020;178.562677533;172.289207020;45.446498476;46.311372318;45.446498476;161.964319561;167.708751996;161.964319561;87.727401324;90.395140723;87.727401324
Le Port;LA REUNION;CA Territoire de la Côte Ouest (Tco);LA REUNION;82.080660211;82.907476628;82.080660211;974070702;97407;67;249740101;97407;974;4;974070702;Zones Industrielles Numero 2 et 3;Le Port;LA REUNION;Zones Industrielles Numero 2 et 3;LA REUNION;4;Iris d'activité;40.245782693;40.217248408;40.245782693;87.283104222;83.004235310;87.283104222;111.906817189;115.981617520;111.906817189;106.401237233;109.012255061;106.401237233;55.924889870;54.479577375;55.924889870;108.236430552;111.335375881;108.236430552
Saint-Denis;LA REUNION;CA Intercommunale du Nord de la Réunion (Cinor);LA REUNION;61.673077382;57.284634677;61.673077382;974110203;97411;67;249740119;97411;974;4;974110203;Chd-Iufm;Saint-Denis;LA REUNION;Chd-Iufm;LA REUNION;4;Iris d'activité;79.691396645;75.126364855;79.691396645;112.021905831;101.053958010;112.021905831;98.633765171;92.401120343;98.633765171;0;0;0;90.468233040;83.768895907;90.468233040;32.877921724;30.800373448;32.877921724
Saint-Denis;LA REUNION;CA Intercommunale du Nord de la Réunion (Cinor);LA REUNION;124.092017035;118.327465801;124.092017035;974110807;97411;67;249740119;97411;974;4;974110807;Rectorat Université;Saint-Denis;LA REUNION;Rectorat-Universite;LA REUNION;4;Iris d'activité;21.788671766;17.896028442;21.788671766;112.021905831;101.053958010;112.021905831;466.816054507;437.318055899;466.816054507;61.068399171;67.900362006;61.068399171;51.866416454;45.615338298;51.866416454;196.317617616;191.039593304;196.317617616
Saint-Denis;LA REUNION;CA Intercommunale du Nord de la Réunion (Cinor);LA REUNION;40.645595378;37.245908822;40.645595378;974110709;97411;67;249740119;97411;974;4;974110709;Zone Industrielle du Chaudron;Saint-Denis;LA REUNION;Zone Industrielle du Chaudron;LA REUNION;4;Iris d'activité;16.789105398;13.789656889;16.789105398;112.021905831;101.053958010;112.021905831;59.596912727;55.830997584;59.596912727;19.338271457;19.505591779;19.338271457;48.533372209;42.877757263;48.533372209;32.757818547;31.614060381;32.757818547
Saint-Pierre;LA REUNION;CA Civis (Communauté Intercommunale des Villes Solidaires);LA REUNION;136.049301172;139.929230648;136.049301172;974160805;97416;67;249740077;97416;974;4;974160805;Chsr;Saint-Pierre;LA REUNION;Chsr;LA REUNION;4;Iris d'activité;101.659127261;105.729350481;101.659127261;98.455448014;102.783491975;98.455448014;433.703137132;446.018793244;433.703137132;40.409483683;39.657198852;40.409483683;100.591234178;104.747397646;100.591234178;171.507368166;175.111063650;171.507368166
Saint-Pierre;LA REUNION;CA Civis (Communauté Intercommunale des Villes Solidaires);LA REUNION;86.009030523;87.360424460;86.009030523;974160402;97416;67;249740077;97416;974;4;974160402;Zone Industrielle 2;Saint-Pierre;LA REUNION;Zone Industrielle 2;LA REUNION;4;Iris d'activité;49.040859474;50.020640038;49.040859474;98.455448014;102.783491975;98.455448014;164.389608618;169.057700026;164.389608618;77.563703779;76.140037340;77.563703779;65.512388987;67.608257350;65.512388987;106.505672058;107.112591569;106.505672058
Saint-Pierre;LA REUNION;CA Civis (Communauté Intercommunale des Villes Solidaires);LA REUNION;88.608378022;89.599927241;88.608378022;974160205;97416;67;249740077;97416;974;4;974160205;Zones Industrielles 1 et 3;Saint-Pierre;LA REUNION;Zones Industrielles 1 et 3;LA REUNION;4;Iris d'activité;47.262914160;48.717569573;47.262914160;98.455448014;102.783491975;98.455448014;104.715614221;107.689172362;104.715614221;116.976688790;114.845879980;116.976688790;64.327092111;66.739543707;64.327092111;112.889663933;112.460310774;112.889663933
